@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute class {'1','2','3','4'}
@data
-1.302042,-0.381866,-0.205717,-1.276745,-0.079619,-0.054551,-0.375657,1.871641,'4'
-1.119559,-1.135794,0.768367,-0.632563,-0.079619,-0.054551,0.346903,-0.558648,'1'
0.614028,0.843268,0.159565,-0.489412,-0.079619,-0.054551,1.611383,3.491835,'4'
-0.480869,0.372063,-1.301561,-0.632563,-0.079619,-0.054551,-0.014377,-0.198605,'2'
-0.207145,-0.75883,0.646607,-0.847291,-0.079619,-0.054551,0.708183,-0.558648,'1'
-0.024662,-0.099143,0.890128,-0.704139,-0.079619,-0.054551,-0.195017,-0.018584,'1'
-0.57211,-0.853071,0.037804,1.87259,-0.079619,-0.054551,-0.195017,-0.558648,'1'
-0.937076,-1.324277,-2.275645,-0.274684,-0.079619,-0.054551,1.069463,-0.558648,'2'
1.98265,1.125992,-0.083956,0.369498,-0.079619,-0.054551,0.888823,-0.558648,'1'
-1.119559,0.749027,-1.788603,0.297922,-0.079619,-0.054551,0.527543,-0.288616,'2'
0.340304,0.937509,0.403086,0.226347,-0.079619,-0.054551,0.527543,-0.558648,'1'
-0.937076,-0.476107,1.377169,0.083195,-0.079619,-0.054551,-0.375657,-0.558648,'4'
0.70527,1.691438,0.768367,0.441074,-0.079619,-0.054551,1.250103,0.521481,'1'
0.06658,-1.230036,-1.05804,-0.34626,-0.079619,-0.054551,1.250103,-0.558648,'1'
1.34396,0.937509,0.159565,-0.775715,-0.079619,-0.054551,0.346903,0.071427,'1'
0.796511,1.031751,0.281325,-0.704139,-0.079619,-0.054551,-4.711018,1.241566,'4'
-0.298386,0.277822,-1.666842,-0.775715,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.298386,-0.381866,-0.205717,-0.775715,-0.079619,-0.054551,-0.736937,-0.108594,'4'
0.249063,0.183581,-0.327477,-0.632563,-0.079619,-0.054551,-0.556297,-0.198605,'1'
1.161477,1.125992,-0.205717,0.297922,-0.079619,-0.054551,0.527543,-0.558648,'4'
0.157821,-0.193384,-2.032124,-0.34626,-0.079619,-0.054551,0.888823,-0.558648,'2'
-1.119559,1.87992,0.768367,1.01368,-0.079619,-0.054551,0.527543,0.701502,'4'
-2.214456,-1.701241,0.890128,-0.274684,-0.079619,-0.054551,-0.375657,-0.108594,'4'
-0.207145,-0.570348,0.159565,-0.417836,-0.079619,-0.054551,-0.014377,-0.288616,'1'
0.340304,-1.230036,-0.570998,-0.775715,-0.079619,-0.054551,0.166263,1.241566,'1'
-0.480869,-0.853071,-0.449238,-0.918866,-0.079619,-0.054551,-0.014377,-0.108594,'1'
-1.393283,-0.947312,0.159565,-0.417836,-0.079619,-0.054551,0.346903,-0.018584,'1'
1.070236,1.597197,0.159565,0.297922,-0.079619,-0.054551,-0.736937,0.251448,'1'
-0.57211,0.372063,-1.1798,-1.062018,-0.079619,-0.054551,0.708183,0.611491,'1'
-0.937076,-1.418518,-0.083956,-0.990442,-0.079619,-0.054551,0.166263,2.321695,'1'
-0.207145,0.749027,-0.205717,-0.632563,-0.079619,-0.054551,0.346903,-0.558648,'1'
0.796511,0.560545,1.011888,-0.847291,-0.079619,-0.054551,0.346903,-0.108594,'4'
-1.484525,-1.607,0.403086,-0.560987,-0.079619,-0.054551,0.346903,0.071427,'4'
-1.849491,0.277822,-0.449238,0.655801,-0.079619,-0.054551,-0.195017,-0.018584,'4'
0.614028,0.749027,0.768367,-0.560987,-0.079619,-0.054551,-0.917577,-0.288616,'4'
-2.761905,-0.947312,-0.692759,-1.20517,-0.079619,-0.054551,0.708183,-0.108594,'4'
-0.389628,0.277822,0.403086,-0.775715,-0.079619,-0.054551,-0.917577,-0.198605,'4'
1.161477,-0.75883,1.011888,-0.560987,-0.079619,-0.054551,-0.375657,-0.558648,'1'
-0.845835,-0.099143,0.281325,-0.990442,-0.079619,-0.054551,-0.375657,-0.558648,'1'
1.070236,-0.476107,0.159565,-0.489412,-0.079619,-0.054551,0.888823,-0.108594,'1'
1.526443,0.466304,-0.692759,-0.918866,-0.079619,-0.054551,0.527543,-0.558648,'1'
0.157821,-1.607,-2.032124,-0.918866,-0.079619,-0.054551,0.346903,-0.558648,'2'
0.431545,0.277822,0.037804,-0.990442,-0.079619,-0.054551,0.166263,1.061545,'1'
0.157821,-0.476107,-0.327477,-0.775715,-0.079619,-0.054551,0.888823,-0.288616,'1'
0.157821,-0.099143,0.159565,-0.704139,-0.079619,-0.054551,0.527543,-0.018584,'1'
0.06658,-0.853071,-0.205717,-0.560987,-0.079619,-0.054551,0.166263,-0.558648,'1'
-0.298386,-1.324277,0.524846,-0.560987,-0.079619,-0.054551,0.346903,-0.558648,'1'
-0.389628,0.560545,0.890128,-0.704139,-0.079619,-0.054551,-0.014377,0.701502,'4'
0.157821,-0.570348,0.403086,-0.632563,-0.079619,-0.054551,-0.014377,0.701502,'1'
-1.210801,1.691438,0.037804,-0.704139,-0.079619,-0.054551,-0.556297,0.43147,'4'
-2.488181,-1.324277,-2.153884,-1.133594,-0.079619,-0.054551,-0.375657,0.251448,'2'
2.438857,0.466304,-0.083956,-1.276745,-0.079619,-0.054551,0.888823,0.251448,'1'
-1.575766,0.183581,-0.449238,-1.062018,-0.079619,-0.054551,-0.736937,-0.558648,'1'
-0.298386,0.277822,-0.327477,0.870529,-0.079619,-0.054551,0.346903,-0.558648,'1'
-1.484525,-0.287625,-0.083956,-0.632563,-0.079619,-0.054551,-0.195017,-0.558648,'1'
0.70527,-0.664589,0.646607,-0.34626,-0.079619,-0.054551,0.346903,-0.558648,'1'
-0.663352,-1.324277,0.159565,-0.632563,-0.079619,-0.054551,-0.556297,2.051663,'4'
-0.663352,-0.004901,-0.083956,-0.632563,-0.079619,-0.054551,0.708183,1.961652,'1'
0.978994,-0.004901,0.646607,-1.133594,-0.079619,-0.054551,-0.736937,-0.288616,'4'
0.978994,-0.004901,0.646607,-0.990442,-0.079619,-0.054551,-0.736937,-0.288616,'4'
0.978994,-0.287625,-0.327477,-0.131533,-0.079619,-0.054551,0.346903,0.791513,'1'
0.978994,-0.664589,0.037804,0.011619,-0.079619,-0.054551,0.166263,0.791513,'1'
-0.57211,1.125992,0.281325,0.226347,-0.079619,-0.054551,-0.556297,1.331577,'4'
1.98265,0.183581,-0.205717,1.156832,-0.079619,-0.054551,-0.195017,-0.558648,'3'
-0.845835,0.08934,1.255409,-0.918866,-0.079619,-0.054551,0.708183,-0.558648,'1'
1.161477,-0.004901,-0.814519,1.87259,-0.079619,-0.054551,0.708183,3.131792,'4'
-0.024662,0.08934,1.49893,-0.632563,-0.079619,-0.054551,-3.446538,-0.198605,'4'
-1.758249,0.277822,0.524846,-1.062018,-0.079619,-0.054551,-0.736937,-0.558648,'4'
0.796511,0.843268,1.49893,0.942105,12.549932,-0.054551,1.611383,1.061545,'4'
-2.396939,-0.947312,-0.205717,-0.704139,-0.079619,-0.054551,0.166263,1.511599,'1'
-0.115903,0.843268,0.768367,-0.775715,-0.079619,-0.054551,0.346903,-0.198605,'4'
-0.389628,-0.570348,0.403086,-0.274684,-0.079619,-0.054551,1.250103,0.43147,'4'
0.887753,1.031751,-0.083956,2.302045,-0.079619,-0.054551,0.527543,-0.558648,'3'
0.06658,-1.324277,-0.449238,-0.847291,-0.079619,-0.054551,-0.556297,-0.198605,'1'
-1.119559,-0.75883,0.281325,-0.560987,-0.079619,-0.054551,-1.459498,0.881523,'1'
-0.024662,-0.287625,0.281325,2.588348,-0.079619,-0.054551,-0.736937,-0.558648,'3'
0.522787,-0.476107,-0.449238,-0.775715,-0.079619,-0.054551,1.430743,-0.558648,'1'
-0.115903,-0.287625,0.646607,-0.704139,-0.079619,-0.054551,1.069463,-0.558648,'1'
-0.298386,-0.570348,1.377169,-0.847291,-0.079619,-0.054551,0.888823,0.791513,'4'
-0.937076,-1.324277,0.890128,-0.131533,-0.079619,-0.054551,-1.098217,-0.918691,'4'
-0.754593,-0.853071,0.524846,1.87259,-0.079619,-0.054551,-2.362698,-1.098712,'4'
0.06658,-0.193384,-1.545082,0.226347,-0.079619,-0.054551,0.527543,-0.558648,'2'
0.06658,0.843268,-0.083956,-1.20517,-0.079619,-0.054551,0.346903,1.241566,'4'
1.252718,0.843268,-0.692759,-0.34626,-0.079619,-0.054551,-0.014377,1.241566,'4'
0.796511,-0.381866,0.646607,-0.489412,-0.079619,-0.054551,0.708183,-0.558648,'1'
0.340304,1.408715,-2.519166,0.655801,-0.079619,-0.054551,0.527543,-0.108594,'2'
0.522787,1.87992,-2.032124,1.156832,-0.079619,-0.054551,0.708183,-0.108594,'2'
-0.937076,-2.45517,1.62069,0.655801,-0.079619,-0.054551,-0.556297,-0.558648,'4'
0.340304,-0.004901,0.890128,-0.274684,-0.079619,-0.054551,-0.014377,-0.018584,'4'
0.157821,-1.041553,1.011888,-0.632563,-0.079619,-0.054551,0.166263,-0.558648,'4'
0.522787,0.466304,0.281325,-0.632563,-0.079619,-0.054551,-0.195017,0.791513,'4'
-1.667008,1.87992,-0.449238,0.011619,-0.079619,-0.054551,-0.556297,0.791513,'4'
0.249063,-0.287625,-0.205717,-0.775715,-0.079619,-0.054551,0.888823,1.331577,'4'
-1.302042,-1.889723,-2.397405,-0.131533,-0.079619,-0.054551,0.527543,-0.558648,'2'
-0.389628,-0.853071,0.037804,0.154771,-0.079619,-0.054551,-1.820778,-0.558648,'4'
1.252718,0.560545,-0.205717,-0.704139,-0.079619,-0.054551,0.708183,1.241566,'1'
-1.210801,-1.230036,1.255409,-0.489412,-0.079619,-0.054551,0.346903,-0.288616,'4'
0.70527,0.466304,0.646607,0.226347,-0.079619,-0.054551,-0.375657,-0.558648,'3'
1.708926,1.314474,0.159565,-0.632563,-0.079619,-0.054551,-0.195017,-0.558648,'1'
-0.298386,-0.664589,0.890128,-0.417836,-0.079619,-0.054551,1.250103,-0.288616,'1'
-0.937076,1.314474,-2.032124,-0.059957,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.207145,0.749027,0.037804,2.7315,-0.079619,-0.054551,0.708183,-0.558648,'3'
-0.845835,-0.193384,0.159565,3.518834,-0.079619,-0.054551,-0.014377,-0.198605,'3'
1.252718,0.560545,-0.205717,-0.489412,-0.079619,-0.054551,0.708183,1.69162,'1'
-0.298386,0.466304,0.159565,0.798953,-0.079619,-0.054551,-0.014377,-0.558648,'4'
-1.393283,-1.324277,1.255409,-0.632563,-0.079619,-0.054551,0.346903,0.341459,'4'
-1.210801,-1.324277,1.255409,-0.560987,-0.079619,-0.054551,0.346903,0.341459,'4'
0.340304,1.87992,-0.205717,2.373621,-0.079619,-0.054551,0.708183,-0.108594,'3'
-0.57211,-1.701241,-0.205717,0.154771,-0.079619,-0.054551,0.708183,-0.558648,'1'
-0.57211,-0.476107,-0.083956,0.154771,-0.079619,-0.054551,-0.014377,-0.558648,'1'
-1.575766,0.183581,-2.032124,0.011619,-0.079619,-0.054551,0.166263,-0.558648,'2'
0.157821,-0.75883,-2.032124,0.011619,-0.079619,-0.054551,-0.014377,-0.558648,'2'
-1.210801,-0.75883,-2.519166,-0.203108,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.389628,-0.381866,-2.519166,-0.560987,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.389628,-0.287625,-1.666842,-0.990442,-0.079619,-0.054551,-0.375657,-0.558648,'2'
-0.207145,0.843268,-2.519166,-0.632563,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.480869,-0.381866,-2.153884,-0.632563,-0.079619,-0.054551,0.708183,-0.108594,'2'
0.522787,0.749027,-0.205717,1.443135,-0.079619,-0.054551,0.346903,-0.558648,'3'
-0.207145,0.560545,0.403086,2.588348,-0.079619,-0.054551,0.527543,-0.558648,'3'
0.340304,-0.476107,1.49893,-0.560987,-0.079619,-0.054551,0.346903,-0.558648,'1'
0.340304,0.372063,-0.327477,1.729439,-0.079619,-0.054551,0.166263,-0.558648,'3'
0.70527,0.08934,-0.083956,1.443135,-0.079619,-0.054551,0.346903,-0.288616,'3'
0.249063,-0.193384,0.159565,-0.704139,-0.079619,-0.054551,0.346903,-0.198605,'1'
0.249063,0.466304,-0.692759,1.299984,-0.079619,-0.054551,-0.195017,-0.558648,'3'
-0.207145,1.031751,0.281325,3.447258,-0.079619,-0.054551,-0.556297,-0.288616,'3'
0.887753,1.220233,0.524846,2.946227,-0.079619,-0.054551,-0.375657,-0.558648,'3'
0.614028,-0.287625,1.377169,-0.918866,-0.079619,-0.054551,0.346903,-0.198605,'4'
1.800167,0.277822,0.281325,0.154771,-0.079619,-0.054551,0.166263,-0.558648,'3'
-1.119559,0.08934,-0.449238,-0.274684,-0.079619,-0.054551,-0.014377,-0.018584,'3'
-0.024662,1.408715,1.864211,1.371559,-0.079619,-0.054551,-2.362698,-1.548766,'3'
0.340304,-1.324277,-0.936279,-0.560987,-0.079619,-0.054551,-0.375657,-0.288616,'1'
0.796511,-0.287625,1.011888,-0.847291,-0.079619,-0.054551,0.166263,-0.198605,'4'
-0.207145,-0.947312,1.011888,-0.560987,-0.079619,-0.054551,-1.098217,1.511599,'4'
-0.389628,0.277822,1.133648,-0.059957,-0.079619,-0.054551,0.888823,-0.558648,'1'
-0.024662,1.031751,-0.936279,-0.918866,-0.079619,-0.054551,1.069463,0.161438,'2'
-0.663352,-0.287625,-1.05804,-0.632563,-0.079619,-0.054551,0.708183,-0.198605,'2'
0.978994,0.654786,0.159565,-0.274684,-0.079619,-0.054551,-1.098217,-0.558648,'3'
1.070236,0.843268,-0.570998,-0.847291,-0.079619,-0.054551,0.346903,-0.558648,'3'
0.157821,-0.664589,-2.275645,-0.34626,-0.079619,-0.054551,-0.014377,0.341459,'2'
-1.119559,0.466304,-1.910363,0.51265,-0.079619,-0.054551,-0.014377,0.341459,'2'
-0.480869,-1.512759,1.255409,-0.918866,-0.079619,-0.054551,-6.517419,-0.108594,'4'
0.249063,-0.193384,-1.05804,0.441074,-0.079619,-0.054551,1.069463,2.411706,'2'
0.249063,-0.287625,-0.205717,0.297922,-0.079619,-0.054551,-0.556297,1.061545,'4'
-0.115903,-0.664589,-0.083956,1.299984,-0.079619,-0.054551,0.527543,-0.558648,'3'
-1.393283,-1.135794,-2.032124,-0.489412,-0.079619,-0.054551,0.888823,-0.198605,'2'
-0.663352,0.277822,-1.05804,-0.918866,-0.079619,-0.054551,-0.917577,-0.288616,'2'
1.617684,1.220233,-1.423321,0.297922,-0.079619,-0.054551,1.250103,-0.018584,'2'
-0.024662,-0.476107,-1.910363,0.441074,-0.079619,-0.054551,0.708183,-0.558648,'2'
-0.480869,-2.172446,1.133648,-0.847291,-0.079619,-0.054551,-0.917577,-0.558648,'1'
-2.214456,-1.324277,-1.1798,0.154771,-0.079619,-0.054551,-0.014377,-0.108594,'4'
-1.210801,-1.607,1.133648,0.798953,-0.079619,-0.054551,-0.014377,0.161438,'4'
1.070236,0.466304,-0.449238,0.011619,-0.079619,-0.054551,0.527543,0.251448,'4'
0.614028,0.277822,0.403086,1.87259,-0.079619,-0.054551,-0.556297,-0.288616,'3'
0.522787,0.183581,0.403086,2.158893,-0.079619,-0.054551,-0.195017,1.151556,'3'
0.06658,-0.476107,-0.692759,-0.632563,-0.079619,-0.054551,-0.375657,0.791513,'2'
-1.028318,-1.230036,-0.449238,-0.274684,-0.079619,-0.054551,-1.098217,0.251448,'2'
0.887753,0.08934,-0.327477,-0.704139,-0.079619,-0.054551,0.166263,-0.558648,'4'
-0.389628,0.372063,0.281325,1.87259,12.549932,-0.054551,-0.195017,-0.558648,'1'
-0.845835,0.08934,0.403086,5.308229,-0.079619,-0.054551,-0.014377,-0.108594,'1'
-0.389628,-1.512759,0.646607,0.083195,-0.079619,-0.054551,-0.556297,-0.108594,'4'
-1.849491,0.749027,0.646607,-0.560987,-0.079619,-0.054551,0.346903,-0.558648,'1'
-0.937076,0.654786,-2.640926,0.441074,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.389628,-0.287625,0.403086,-0.847291,-0.079619,-0.054551,-0.014377,0.251448,'1'
0.431545,-0.004901,0.403086,0.154771,-0.079619,-0.054551,0.708183,-0.558648,'4'
-1.028318,-0.381866,0.768367,-0.560987,-0.079619,-0.054551,-1.459498,-0.558648,'3'
-0.480869,0.277822,-1.423321,-0.274684,-0.079619,-0.054551,-0.195017,-0.198605,'2'
0.431545,-0.004901,0.890128,2.087318,-0.079619,-0.054551,-0.375657,-0.558648,'1'
-0.389628,-0.947312,0.037804,-0.131533,-0.079619,-0.054551,-0.736937,0.43147,'4'
0.06658,0.843268,0.159565,2.516772,-0.079619,-0.054551,0.166263,-0.558648,'3'
0.340304,-0.476107,-0.449238,-0.489412,-0.079619,-0.054551,0.346903,0.791513,'1'
0.614028,0.560545,-0.205717,-0.847291,-0.079619,-0.054551,1.069463,-0.558648,'1'
-0.298386,-0.664589,-0.814519,-0.918866,-0.079619,-0.054551,-0.195017,1.241566,'4'
0.431545,1.314474,0.403086,-0.489412,-0.079619,-0.054551,-0.014377,-0.558648,'3'
-0.115903,-0.75883,-1.545082,-0.560987,-0.079619,-0.054551,-0.195017,-0.558648,'2'
1.891409,0.183581,0.524846,2.803076,-0.079619,-0.054551,-0.736937,0.251448,'3'
0.522787,-0.381866,-0.449238,-0.274684,-0.079619,-0.054551,0.527543,-0.558648,'4'
0.06658,-0.004901,-0.083956,1.514711,-0.079619,-0.054551,0.888823,-0.558648,'3'
-0.115903,-3.209098,-1.788603,-0.34626,-0.079619,-0.054551,-0.014377,-0.288616,'2'
0.249063,-0.287625,-0.327477,-0.632563,-0.079619,-0.054551,-0.014377,-0.198605,'1'
-0.298386,0.466304,-0.936279,-0.632563,-0.079619,-0.054551,0.708183,4.21192,'4'
-0.115903,-0.099143,-0.570998,-0.704139,-0.079619,-0.054551,0.166263,-0.558648,'1'
0.431545,0.08934,0.768367,2.230469,-0.079619,-0.054551,0.166263,-0.558648,'4'
1.34396,1.502956,0.646607,-0.417836,-0.079619,-0.054551,-0.375657,0.43147,'4'
-0.115903,-1.512759,0.890128,-0.632563,-0.079619,-0.054551,1.972663,-0.288616,'4'
0.157821,1.314474,1.742451,-0.560987,-0.079619,-0.054551,-0.736937,1.331577,'4'
0.249063,-1.324277,1.377169,-0.489412,-0.079619,-0.054551,1.250103,-0.558648,'1'
-0.754593,-1.041553,-2.153884,-0.203108,-0.079619,-0.054551,0.527543,-0.198605,'2'
-0.754593,-1.041553,0.646607,-0.775715,-0.079619,-0.054551,-0.014377,-0.108594,'1'
-1.302042,-1.041553,0.403086,0.154771,-0.079619,-0.054551,0.527543,-0.108594,'4'
-0.754593,-1.041553,-2.153884,-0.203108,-0.079619,-0.054551,0.346903,-0.198605,'2'
-1.302042,-0.947312,0.281325,0.011619,-0.079619,-0.054551,0.346903,-0.108594,'4'
0.06658,0.277822,0.768367,-0.131533,-0.079619,-0.054551,-0.014377,-0.558648,'1'
0.249063,1.314474,0.403086,2.874651,-0.079619,-0.054551,-0.195017,-0.558648,'3'
-0.024662,0.560545,0.403086,1.586287,-0.079619,-0.054551,0.527543,-0.198605,'3'
2.256374,0.937509,-1.05804,0.154771,-0.079619,-0.054551,-0.375657,-0.558648,'3'
-0.57211,-0.664589,0.037804,-0.489412,-0.079619,-0.054551,1.250103,-0.558648,'3'
3.077547,1.597197,0.159565,1.085256,-0.079619,-0.054551,1.250103,-0.198605,'3'
0.249063,0.08934,0.159565,-0.417836,-0.079619,-0.054551,-1.278857,2.141674,'4'
-2.670664,-0.004901,-0.570998,-0.990442,-0.079619,-0.054551,-9.046379,-0.288616,'4'
-1.940732,-0.947312,0.159565,0.727377,-0.079619,-0.054551,-0.375657,2.501717,'4'
0.522787,0.277822,0.037804,-1.062018,-0.079619,-0.054551,-0.195017,1.151556,'4'
0.978994,0.08934,-0.083956,1.085256,-0.079619,-0.054551,1.250103,-0.558648,'3'
1.34396,1.125992,-0.449238,-0.704139,-0.079619,-0.054551,0.527543,-0.558648,'1'
-0.663352,0.372063,0.281325,1.87259,-0.079619,-0.054551,0.166263,-0.558648,'3'
0.340304,-0.099143,-1.1798,1.299984,-0.079619,-0.054551,-0.014377,-0.558648,'2'
0.157821,-0.381866,-0.692759,-0.274684,-0.079619,-0.054551,0.166263,-0.558648,'1'
-1.393283,-0.099143,0.524846,-0.059957,-0.079619,-0.054551,-0.195017,-0.558648,'3'
-0.115903,0.843268,0.159565,0.154771,-0.079619,-0.054551,0.346903,-0.558648,'4'
0.522787,-0.004901,-0.692759,1.299984,-0.079619,-0.054551,-0.195017,-0.108594,'3'
0.157821,-0.004901,-0.570998,2.659924,-0.079619,-0.054551,0.346903,-0.558648,'3'
2.073891,0.466304,-1.05804,-0.274684,-0.079619,-0.054551,0.166263,-0.018584,'4'
-0.024662,1.125992,-1.910363,-0.34626,-0.079619,-0.054551,0.346903,-0.558648,'2'
0.70527,0.08934,-0.692759,-0.560987,-0.079619,-0.054551,-0.195017,-0.558648,'4'
-0.663352,0.466304,1.255409,-0.34626,-0.079619,-0.054551,-0.375657,0.43147,'4'
0.887753,-0.381866,-1.05804,-0.417836,-0.079619,-0.054551,0.708183,-0.558648,'1'
-0.663352,-0.099143,-0.327477,-0.560987,-0.079619,-0.054551,-0.736937,-0.558648,'1'
-1.210801,0.560545,0.403086,-0.918866,-0.079619,-0.054551,0.346903,-0.558648,'1'
-0.389628,3.293537,0.524846,-0.417836,-0.079619,-0.054551,-0.556297,1.061545,'4'
0.70527,1.597197,-0.083956,0.154771,-0.079619,-0.054551,0.888823,-0.558648,'4'
-1.667008,-0.193384,0.403086,0.083195,-0.079619,-0.054551,-0.195017,-0.558648,'1'
-0.207145,-0.004901,1.49893,2.946227,-0.079619,-0.054551,-0.375657,-0.558648,'3'
1.708926,0.372063,0.159565,1.299984,-0.079619,-0.054551,1.069463,-0.108594,'3'
0.249063,0.08934,1.011888,1.514711,-0.079619,-0.054551,-0.195017,0.701502,'3'
0.614028,0.372063,0.403086,-0.417836,-0.079619,-0.054551,0.888823,-0.288616,'4'
-0.937076,-1.607,0.281325,-0.704139,-0.079619,-0.054551,0.527543,1.421588,'4'
-0.389628,-0.853071,1.011888,-0.918866,-0.079619,-0.054551,-1.640138,1.331577,'4'
0.06658,-0.099143,0.403086,2.087318,-0.079619,-0.054551,0.166263,3.311813,'3'
1.161477,1.031751,-0.692759,-0.203108,-0.079619,-0.054551,0.888823,-0.558648,'3'
-0.207145,2.351126,-0.449238,2.803076,-0.079619,-0.054551,0.708183,1.331577,'3'
1.708926,0.560545,-0.205717,-0.704139,-0.079619,-0.054551,0.708183,0.701502,'4'
-0.115903,0.654786,1.255409,-0.918866,-0.079619,-0.054551,-0.556297,-0.558648,'1'
1.800167,0.277822,0.403086,-0.34626,-0.079619,-0.054551,-1.278857,0.161438,'3'
0.978994,-0.193384,-0.570998,0.584226,-0.079619,-0.054551,-0.014377,1.331577,'4'
-0.663352,1.87992,-0.083956,4.019864,-0.079619,-0.054551,-1.098217,0.701502,'3'
1.070236,0.843268,-0.936279,0.011619,-0.079619,-0.054551,0.166263,-0.558648,'3'
-0.754593,-1.701241,0.646607,-0.990442,-0.079619,-0.054551,0.527543,0.881523,'4'
1.161477,1.314474,0.403086,1.01368,-0.079619,-0.054551,-0.014377,-0.558648,'3'
-1.028318,-0.75883,0.281325,1.586287,-0.079619,-0.054551,-0.375657,-0.558648,'3'
0.340304,-0.570348,0.646607,0.870529,-0.079619,-0.054551,-0.736937,-0.558648,'3'
-0.57211,0.560545,0.890128,-0.417836,-0.079619,-0.054551,0.346903,-0.558648,'3'
0.887753,-0.75883,1.377169,0.297922,-0.079619,-0.054551,-0.375657,-1.548766,'3'
0.431545,0.183581,1.011888,0.369498,-0.079619,-0.054551,-0.014377,-0.558648,'3'
-0.480869,0.466304,0.281325,2.7315,-0.079619,-0.054551,-0.556297,-0.558648,'3'
0.249063,-0.193384,1.62069,0.727377,-0.079619,-0.054551,-0.195017,-0.558648,'3'
1.161477,0.277822,1.133648,0.870529,-0.079619,21.5457,0.346903,-0.378627,'3'
-0.207145,-0.947312,1.62069,-0.847291,-0.079619,-0.054551,0.708183,-0.558648,'3'
1.161477,0.843268,1.62069,1.87259,-0.079619,-0.054551,-0.556297,-0.018584,'3'
0.522787,-0.570348,0.890128,0.226347,-0.079619,-0.054551,-0.014377,-0.558648,'3'
-0.57211,0.372063,0.281325,1.085256,-0.079619,-0.054551,-2.001418,0.43147,'3'
-0.207145,-0.476107,1.49893,1.01368,-0.079619,-0.054551,1.611383,-1.548766,'3'
-0.298386,-0.381866,1.985972,0.655801,-0.079619,-0.054551,-0.375657,-0.198605,'3'
0.978994,0.372063,1.255409,0.51265,-0.079619,-0.054551,-2.182058,-1.548766,'3'
0.887753,1.220233,0.524846,0.083195,-0.079619,-0.054551,-1.098217,-0.648659,'3'
0.887753,0.937509,0.890128,0.655801,-0.079619,-0.054551,-0.195017,-0.558648,'3'
1.526443,1.502956,0.646607,-0.34626,-0.079619,-0.054551,-0.014377,-0.558648,'3'
0.796511,0.183581,1.255409,1.657863,-0.079619,-0.054551,-0.736937,-0.018584,'3'
1.161477,-0.193384,1.011888,-0.704139,-0.079619,-0.054551,-0.195017,-0.558648,'3'
-1.028318,-0.947312,0.646607,1.299984,-0.079619,-0.054551,-0.375657,-0.558648,'3'
0.522787,0.372063,1.255409,0.655801,-0.079619,-0.054551,-0.014377,-0.558648,'3'
1.34396,1.031751,0.403086,1.514711,-0.079619,-0.054551,-0.736937,-0.558648,'3'
0.70527,0.183581,1.133648,0.369498,-0.079619,-0.054551,-0.736937,-0.108594,'3'
0.978994,0.466304,0.768367,1.443135,-0.079619,-0.054551,0.166263,-0.108594,'3'
1.617684,0.466304,0.524846,1.87259,-0.079619,-0.054551,-0.556297,-0.108594,'3'
-0.845835,0.560545,0.403086,1.085256,-0.079619,-0.054551,0.166263,-0.558648,'3'
0.978994,0.466304,-0.083956,1.944166,-0.079619,-0.054551,-0.556297,0.251448,'3'
1.252718,-0.193384,0.037804,0.798953,-0.079619,-0.054551,0.166263,-0.558648,'3'
0.70527,1.031751,-0.449238,2.7315,-0.079619,-0.054551,0.708183,0.43147,'3'
0.614028,1.502956,-0.083956,-0.918866,-0.079619,-0.054551,-0.195017,-0.558648,'3'
-0.663352,2.445367,-0.205717,-0.704139,-0.079619,-0.054551,0.166263,-0.558648,'3'
0.340304,0.749027,0.037804,1.156832,-0.079619,-0.054551,0.527543,0.701502,'3'
-0.389628,-1.512759,-0.083956,0.226347,-0.079619,-0.054551,-0.014377,-0.558648,'3'
0.157821,-0.381866,-0.692759,2.087318,-0.079619,-0.054551,-0.375657,-0.558648,'3'
-1.393283,-0.287625,-0.814519,-0.417836,-0.079619,-0.054551,0.888823,0.43147,'4'
0.340304,1.125992,0.037804,0.011619,-0.079619,-0.054551,0.708183,-0.558648,'4'
0.157821,-0.193384,-1.05804,1.443135,-0.079619,-0.054551,0.888823,-0.558648,'4'
0.249063,0.749027,-0.205717,2.516772,-0.079619,-0.054551,-0.014377,-0.558648,'3'
0.340304,-0.004901,0.037804,1.228408,-0.079619,-0.054551,-0.195017,-0.558648,'3'
0.431545,-0.947312,1.377169,-0.990442,-0.079619,-0.054551,-1.640138,-0.018584,'4'
0.522787,-0.75883,0.768367,-0.990442,-0.079619,-0.054551,0.527543,0.341459,'4'
0.340304,0.749027,1.377169,-0.131533,-0.079619,-0.054551,0.346903,2.051663,'4'
1.435201,1.125992,-0.083956,0.083195,-0.079619,-0.054551,0.888823,-0.558648,'3'
-0.115903,-0.381866,0.281325,0.369498,-0.079619,-0.054551,-0.375657,-0.558648,'3'
